0.544227	-2.891528	-3.435755	15	Remote Attestation (RA) allows for verification without physical access to the device.
0.543116	-3.229558	-3.772674	27	The Radio Resource Control (RRC) layer handles the crucial control-plane signaling between the User Equipment (UE) and the gNB.
0.537001	-3.173842	-3.710843	35	False positive rate (FPR): False positive rate quantifies the proportion of benign texts incorrectly classified as poisoned, calculated as FPR = F P/(F P + T N ).
0.526880	-2.951303	-3.478183	32	The advent of Federated Learning (FL) as a distributed machine learning paradigm has introduced new cybersecurity challenges, notably adversarial attacks that threaten model integrity and participant privacy.
0.525156	-3.319970	-3.845126	27	Fully Homomorphic Encryption (FHE) provides a simple use model to securely outsource computation on sensitive data to a third party.
0.524225	-2.759340	-3.283564	34	Privacy-Preserving Federated Learning (PPFL) has emerged as a secure distributed Machine Learning (ML) paradigm that aggregates locally trained gradients without exposing raw data.
0.517287	-3.028770	-3.546056	41	The Kirchhoff-Law-Johnson-Noise (KLJN) secure key exchange scheme is a classical statistical physics-based alternative to quantum key distribution (QKD) for unconditional security.
0.507690	-3.083976	-3.591666	40	Remote Attestation (RA) is a security service that allows a trusted client (aka, verifier or Vrf) to measure software integrity on a remote device (aka, prover or Prv).
0.500330	-3.283647	-3.783977	30	The Open Radio Access Network (RAN) paradigm is transforming cellular networks into a system of disaggregated, virtualized, and software-based components.
0.495385	-3.748610	-4.243995	38	Vertical Federated Learning (VFL) enables an orchestrating active party to perform a machine learning task by cooperating with passive parties that provide additional taskrelated features for the same training data entities.
0.495133	-3.551071	-4.046204	23	Open Radio Access Networks (O-RAN) mark a significant departure from traditional, singlevendor base station designs.
0.494648	-3.338706	-3.833354	29	Deep learning based semantic communication (DLSC) systems have shown great potential of making wireless networks significantly more efficient by only transmitting the semantics of the data.
0.493092	-2.769141	-3.262233	29	Order-revealing encryption (ORE) is a generalization of the order-preserving encryption (OPE) scheme, but provides stronger security guarantees.
0.491272	-2.935183	-3.426454	43	Auto Regressive (AR) models in their multiple flavors (AR, ARMA, ARIMA, etc.) have been widely used for time series modeling and forecasting in fields like macro-economics or market analysis.
0.490943	-1.821714	-2.312657	26	Homomorphic Encryption (HE) ensures data confidentiality by allowing computations to be performed on encrypted data without the need for decryption.
0.490241	-3.161144	-3.651385	30	Address Space Layout Randomization (ASLR) makes the attack more difficult to craft, as the attacker needs to guess the address of target function or gadgets.
0.490211	-2.314666	-2.804878	22	Homomorphic Encryption (HE) is a cryptographic primitive that can support computations on encrypted data without decryption.
0.476957	-4.443407	-4.920364	22	Nodes of minimum connected dominating set (MCDS) form a virtual backbone in a wireless adhoc network.
0.470743	-2.799306	-3.270049	24	Homomorphic encryption (HE) (Gentry, 2009) is an encryption scheme which allows certain computations over encrypted data.
0.465126	-2.761639	-3.226765	28	Multipath TCP (MPTCP) is a standardized TCP extension which allows end-hosts to simultaneously exploit all of their network interfaces.
0.464395	-2.718387	-3.182782	21	The adversary is probabilistic polynomial time (PPT) and has access to a quantum computer.
0.464082	-3.793337	-4.257419	37	Fully Homomorphic Encryption (FHE) is a concept first envisioned circa 1978 by [Rivest… 78] and then reworked and developed in [Gentry 09b].
0.463610	-2.435518	-2.899127	37	Physical Unclonable Function (PUF) is a hardware security mechanism that leverages the inherent manufacturing variations of physical devices to generate unique, unpredictable, and tamper-resistant identifiers.
0.458990	-3.239866	-3.698856	33	The collaborative nature of federated learning (FL) poses a major threat in the form of manipulation of local training data and local updates, known as the Byzantine poisoning attack.
0.450271	-2.960333	-3.410604	26	Instead of ECB, Cipher Block Chaining (CBC) or Galois/Counter Mode (GCM) is more secure to use.
0.446050	-2.614119	-3.060169	26	Dynamic spectrum access (DSA) has been recently recognized as a novel and promising approach to increase spectrum utilization efficiency and alleviate spectrum scarcity.
0.441345	-2.087191	-2.528536	35	Fully Homomorphic Encryption (FHE) is a type of cryptographic scheme that can be used to compute an arbitrary number of additions and multiplications directly on the encrypted data.
0.440389	-3.513171	-3.953561	16	Maximal Extractable Value (MEV) drives the prosperity of the blockchain ecosystem.
0.437115	-3.075572	-3.512687	26	Secure multiparty computation (MPC) is a cryptographic technology that allows to perform computation on data without actually seeing the data [15].
0.435740	-4.070145	-4.505886	37	An attack graph (AG) can be used to assess and visually display firmware's risks by organizing the identified vulnerabilities into attack paths composed of sequences of actions attackers may perform to compromise firmware images.
0.434732	-3.020945	-3.455677	21	Local differential privacy (LDP) enables private data sharing and analytics without the need for a trusted data collector.
0.433870	-3.027798	-3.461668	22	The derived statistics are Accuracy (ACC), F-score (F1), and False Positive Rate (FPR).
0.431016	-3.768327	-4.199343	53	Primary user emulation (PUE) attacks is one type of easy-to-launch but hard-to-detect attacks in CRNs that malicious entities mimic PU signals in order to either occupy spectrum resource selfishly or conduct Denial of Service (DoS) attacks.
0.429594	-3.868015	-4.297608	15	Different Moving Target Defense (MTD) techniques can be deployed after successful detection.
0.428663	-2.858743	-3.287407	26	Differential Privacy (DP) reduces the risk of sensitive data exposure by perturbing model updates with controlled noise throughout the training phase.
0.421908	-1.959351	-2.381258	20	Network Functions Virtualization (NFV) is an emerging technology that employs virtualization as a key technology.
0.413823	-2.781384	-3.195207	36	Membership inference attacks (MIAs), which determine whether a specific data point was included in the training set of a target model, have posed severe threats in federated learning (FL).
0.413685	-2.243569	-2.657254	29	LSTMs are a class of recurrent neural networks (RNNs) capable of modeling long-term dependencies through memory cells and gating mechanisms.
0.413094	-2.865645	-3.278739	21	Defense methods based on differential privacy (DP) can add noise to the model, which can degrade its performance.
0.410916	-3.235357	-3.646274	31	Bayesian Neural Network (BNNs) has inherent robustness as its randomness deteriorates the attack success rate (ASR) of existing backdoor attacks.
0.407992	-3.391888	-3.799880	39	Partially Homomorphic Encryption (PHE) schemes, such as (Cominetti and Simplicio, 2020), support an unlimited number of a single type of operation, either addition or multiplication.
0.407275	-3.229350	-3.636625	15	Intel Software Guard Extensions (SGX) is an example of a TEE.
0.406055	-3.379461	-3.785517	20	Payment channel networks (PCN) enable scalable blockchain transactions without fundamentally changing the underlying distributed ledger algorithm.
0.405441	-3.049302	-3.454743	30	PoA is a Byzantine Fault Tolerant (BFT) consensus algorithm designed for private blockchains with a limited number of authenticated members (validators).
0.400480	-4.043222	-4.443702	31	Under Rényi Differential Privacy (RDP), which is more suitable for composition over many queries, tighter privacy bounds can be provided for Gaussian noise.
0.394227	-3.606426	-4.000653	19	The Satisfiability Modulo Theories (SMT) solvers can be used for theorem proving.
0.393639	-2.797903	-3.191542	61	Address Space Layout Randomization (ASLR) is a well-known class of code security techniques [19,48,25,23,47] that randomize the memory address of a program's sections in order to reduce the chances of code reuse exploits that rely on knowing the exact location of process objects.
0.393279	-3.336462	-3.729742	19	Similarly, it also causes Translation Lookaside Buffer (TLB) pollution on the host system.
0.391341	-3.579274	-3.970615	38	Radio frequency (RF) fingerprinting, which extracts unique hardware imperfections of radio devices, has emerged as a promising physical-layer device identification mechanism in zero trust architectures and beyond 5G networks.
0.390570	-2.902542	-3.293111	31	Advanced Persistent Threat (APT) groups have taken advantage of these vulnerabilities, establishing persistent and stealthy access to networks used by remote workers via VPNs.
0.389542	-2.604269	-2.993811	30	Software defined networking (SDN) is an umbrella term for a programmatic approach to managing network devices, using software controls to replace manual configuration [10].
0.386719	-4.444622	-4.831341	24	Earliest Delivery Path First (EDPF) is another scheduling strategy that estimates the delivery time of each packet over each path.
0.381778	-3.240784	-3.622562	32	Federated learning (FL) has emerged as a promising collaboration paradigm by enabling a multitude of parties to jointly construct a global model without exposing their private training data.
0.377846	-2.895591	-3.273437	49	The essence of Differential Privacy (DP) is the requirement that the contribution x i of a user i to a dataset D = ( x 1,..., x n ) does not have much effect on the outcome of the mechanism applied to that dataset.
0.372536	-3.258744	-3.631280	38	Private Transformer Inference (PTI) offers a solution by utilizing cryptographic techniques such as secure multi-party computation and homomorphic encryption, enabling inference while preserving both user data and model privacy.
0.369376	-3.819604	-4.188981	35	Side-channel analysis (SCA) is a realistic security threat that consists of diverse methods that allow for the extraction and exploitation of unintentionally observable information of internally processed data [23].
0.367599	-3.282896	-3.650496	40	Intel Software Guard Extensions (SGX) and AMD Secure Encrypted Virtualization (SEV) are multi-tenant systems running with operating systems and full-fledged commodity desktop/server-class systems.
0.362631	-3.296911	-3.659542	34	False negative rate (FNR): False negative rate measures the proportion of poisoned texts incorrectly classified as benign, defined as FNR = F N/(F N + T P ).
0.361374	-3.086951	-3.448325	34	Verifiable secret sharing (VSS) schemes allow participants to be certain that no other players are lying about the contents of their shares, up to a reasonable probability of error.
0.357770	-3.028944	-3.386715	38	A Physical Unclonable Function (PUF) is a hardware security primitive that uses the physical variations available in Integrated Circuits (ICs) to create a unique authentication code [41].
0.357623	-3.459471	-3.817093	22	LoRa employs chirp spread spectrum (CSS) modulation and the signal's instantaneous frequency varies continuously over time.
0.357135	-2.743527	-3.100663	35	Adversarial Malware Generation (AMG) is the practice of adversarially modifying malware samples with the goal of being misclassified as benign by DL-based malware detectors.
0.357033	-2.693329	-3.050362	46	Clustered Federated Multi-task Learning (CFL) has gained considerable attention as an effective strategy for overcoming statistical challenges, particularly when dealing with nonindependent and identically distributed (non-IID) data across multiple users.
0.354719	-2.823196	-3.177915	46	The Receiver Operating Characteristic (ROC) curve is a graphical plot of FAR and TPR (i.e., 1 -FRR) that visualizes the performance of a binary classifier while the threshold for classification is changed.
0.351302	-2.922203	-3.273505	35	Membership inference (MI) attacks affect user privacy by inferring whether given data samples have been used to train a target learning model, e.g., a deep neural network.
0.349752	-3.087974	-3.437726	30	Low-Rank Adaptation (LoRA) is a representative PEFT method that constrains weight updates to a low-rank subspace [8].
0.347304	-2.950262	-3.297565	41	Federated Learning (FL) [3] is a popular technique for distributed ML which allows multiple devices to collaboratively train a shared global model without exchanging raw data, thereby preserving privacy and reducing communication overhead.
0.344263	-3.650258	-3.994521	51	AMA tracks the Rényi Differential Privacy (RDP) of a mechanism by computing the moments (expected values) of the privacy loss random variable and allows for the efficient conversion of RDP to (𝜖, 𝛿)-DP.
0.343528	-3.222553	-3.566080	19	Local differential privacy (LDP) methods provide strong privacy guarantees with high efficiency in addressing privacy concerns.
0.341404	-4.319148	-4.660552	23	The Secondary User (SU) needs to determine which channels are free at each time-slot and attempt opportunistic transmissions.
0.339814	-4.515060	-4.854874	18	The translation lookaside buffer (TLB) works for EPC pages in traditional ways.
0.339591	-4.054845	-4.394436	32	At the end of the 1out-of-2 oblivious transfer (OT) protocol, the chooser learns M σ only, while the sender learns nothing.
0.337428	-3.927208	-4.264636	24	The other approach used secure multi-party computation (SMC) techniques to ensure privacy preservation in NN training and classification.
0.336995	-3.508217	-3.845212	30	Conversely, trusted execution environments (TEE) offer a complementary solution through hardware-based secure enclaves that permit data processing in a privacy preserving manner.
0.336953	-2.629211	-2.966164	32	A Trusted Execution Environment (TEE) is a secure processing area that provides isolated execution and secure storage of code and data inside a tamper-resistant module.
0.334102	-1.993325	-2.327428	29	Internet Protocol (IP) traceback is a method to deal with Distributed Denial of Service (DDoS) attacks [1], [2].
0.331990	-2.480223	-2.812213	26	Prior work in remote attestation (RA) can be divided into three approaches: hardware-based, software-based, and hybrid.
0.329331	-3.651855	-3.981186	26	Route Origin Validation (ROV) is the action performed by ASes to validate the route announcement based on existing ROA records.
0.328838	-2.202967	-2.531805	26	In-context learning (ICL) is a technique that leverages the capabilities of LLMs to perform tasks without requiring retraining.
0.328210	-3.595407	-3.923617	24	Moving target defenses (MTD) are proactive security techniques that enhance network security by confusing the attacker and limiting their attack window.
0.327819	-3.216344	-3.544163	33	NDN is a variant of Information Centric Networking (ICN), where information is forwarded based on content names but not on the location of the hosts [4].
0.326756	-2.941187	-3.267943	23	Distributed Key Generation (DKG) is an extensively researched topic as it is fundamental to threshold cryptosystems.
0.326007	-3.434807	-3.760814	15	Service Function Chaining (SFC) is a crucial technology for future Internet.
0.325665	-2.836208	-3.161873	36	Mobile edge computing (MEC) deployment in a multi-robot cooperation (MRC) system is an effective way to accomplish the tasks in terms of energy consumption and implementation latency.
0.324358	-2.723891	-3.048249	20	Dynamic spectrum access (DSA), or dynamic spectrum management, is a critical technology to enhance spectrum efficiency.
0.324231	-3.302694	-3.626924	35	Medium access control (MAC) protocols for wireless sensor networks (WSN) aim to optimize power consumption in addition to other traditional design concerns of MAC schemes, as throughput or delay.
0.321339	-3.421011	-3.742350	22	Website Fingerprinting (WF) aims to deanonymize users on the Tor network by analyzing encrypted network traffic.
0.320988	-2.865178	-3.186166	34	Differential privacy (DP), as well as local differential privacy, provides strong protection against attackers and guarantees that one cannot tell whether a particular sample is in the database or not.
0.319838	-4.005040	-4.324878	25	Advanced Persistent Threat (APT) group names and malware names are all simply pattern matched against tokenized words in the text.
0.317004	-3.550651	-3.867655	21	Random permutation (RP) translates IP addresses using a random permutation that does not preserve the prefix structure.
0.316644	-2.810233	-3.126877	23	Another line of research relies on differential privacy (DP) to enable privacy-preserving federated learning for NNs.
0.316358	-4.308289	-4.624647	29	The hierarchical token bucket (HTB) algorithm allows to specify per-flow bitrate guarantees and enables excess bandwidth sharing between flows of the same class.
0.316011	-2.821839	-3.137850	31	The Number Theoretic Transform (NTT) is a critical computational bottleneck in many lattice-based postquantum cryptographic (PQC) algorithms.
0.315802	-3.470384	-3.786186	56	Fully Homomorphic Encryption (FHE) [RAD + 78, Gen09, ACC + 18] offers the promise of confidentiality-preserving computation over sensitive data in a variety of theoretical and practical applications, ranging from new cryptographic primitives to machine learning as a service.
0.314061	-3.464769	-3.778830	30	Remote Attestation (RA) allows a trusted entity (verifier) to securely measure internal state of a remote untrusted hardware platform (prover).
0.313876	-3.889475	-4.203351	21	Federated Learning (FL) introduces unique vulnerabilities to model extraction attacks due to its distributed and collaborative nature.
0.313694	-3.943465	-4.257159	40	Belief Propagation (BP) Decoding BP decoding is a soft-decision decoding algorithm that is optimum in the maximum a posteriori (MAP) sense over a cycle-free Tanner graph.
0.313345	-3.237768	-3.551113	17	An efficient media access control (MAC) and routing protocol should be designed to save energy.
0.312614	-3.743912	-4.056526	32	Moving Target Defense (MTD) is a defense paradigm formalized in 2009 [17] that aims at breaking this asymmetry by frequently changing the defended system state.
0.312173	-3.741461	-4.053634	24	Local interpretable model-agnostic explanations (LIME) were utilized to assess the quality of the encoder classifier.
0.310375	-3.324812	-3.635187	39	Remote Attestation (RA) is a distinct security service that allows a trusted verifier (V rf) to measure the software state of an untrusted remote prover (P rv).
0.310301	-1.888846	-2.199147	21	Network Function Virtualization (NFV) is considered one of the key technologies for the 5G mobile networks.
0.309492	-3.207703	-3.517195	27	Shingled magnetic recording (SMR) allows more data to be packed onto each drive platter by partially overlapping the adjacent data tracks.
0.307594	-2.358422	-2.666016	32	Network Functions Virtualization (NFV) decouples software from hardware and enables an agile deployment of network services and applications as Virtual Network Functions (VNFs).
0.306511	-3.352381	-3.658892	28	The synthetic minority over-sampling technique (SMOTE) is a data augmentation method used to address class imbalance in ML tasks [10].
0.303986	-3.705589	-4.009576	15	The attack graph (AG) is a popular method for visually representing cyber risks.
0.303958	-3.569054	-3.873011	36	The dynamic frequency reuse (DFR) concept states that the femtocells within coverage area of macrocell 1, reuses the frequency band of macrocell 2 and macrocell 3.
0.298767	-3.508119	-3.806885	25	Data Execution Prevention (DEP): DEP thwarts speculative code execution attacks by restricting execution permissions in non-executable memory areas.
0.297401	-3.021421	-3.318823	33	Mobile edge computing (MEC) is driven by the development of IoT and wireless communication technologies, whose vision is to move servers to edges that are close to edge users.
0.294637	-4.308333	-4.602970	44	Spectre poisons the branch target buffer (BTB) and thus tricks the branch prediction unit into bypassing bounds checks in sandboxed memory accesses, or even triggering arbitrary speculative code execution in different processes on the same core.
0.292152	-3.120621	-3.412773	32	Secure Access Service Edge (SASE) is a framework used to integrate networking and security services to provide secure and direct access to resources regardless of their location [185].
0.291906	-2.417622	-2.709529	21	Deep reinforcement learning (DRL) is another technique that has been used to solve the handover optimization problem.
0.291559	-3.495209	-3.786767	29	Local differential privacy (LDP) can be adopted to anonymize richer user data attributes that will be input to sophisticated machine learning (ML) tasks.
0.290911	-2.658140	-2.949051	24	Implementation of differentially private (DP) mechanisms has to be done carefully to ensure end-to-end security guarantees.
0.290895	-2.867769	-3.158664	43	Conversely, few-shot learning (FSL) is a novel ML technique that has shown remarkable results in generalizing from a few examples and classifying examples from previously unseen classes given only a handful of training data.
0.290868	-3.325400	-3.616268	31	The Transmission Control Protocol (TCP) and how servers handle TCP sessions are usually optimized for fast and reliable connections nowadays, as this is the most common scenario.
0.290542	-3.617493	-3.908035	20	Compared with traditional Mobile Cloud Computing (MCC), edge systems enjoy lower latencies and reduced Internet traffic.
0.290411	-1.562961	-1.853372	28	Homomorphic Encryption (HE) is a cryptographic technique that allows computations to be directly performed on encrypted data without the need for decryption.
0.290139	-2.737923	-3.028062	25	Federated learning (FL) involves a server and a set of clients working collaboratively to iteratively train a global model.
0.290027	-2.925947	-3.215973	53	Oblivious permutation (OP) is a two-party protocol taking a private permutation 𝜎 and a private vector X from the two parties, respectively, and generating a secret share ⟨𝜎X⟩ between them.
0.289549	-2.654140	-2.943688	26	Fully homomorphic encryption (FHE) and trusted execution environments (TEE) are two approaches to provide confidentiality during data processing.
0.289361	-3.459670	-3.749032	28	Data availability (DA) assesses the strategies implemented by an L2 solution to ensure that all transaction data is available for verification at all times.
0.287592	-3.917006	-4.204597	32	TrustZone-(M) TEEs implement remote procedure call (RPC) architectures, i.e., a client-server model mainly used for mobiles.
0.286996	-2.473974	-2.760970	22	Homomorphic encryption (HE) offers a solution, allowing calculations to be performed on encrypted data without decrypting them.
0.286091	-3.741586	-4.027676	31	The verifiable computation (VC) technique aims to enable a client C to verify the correctness of function F executed by server S, with a given input x.
0.280269	-3.096196	-3.376465	33	Vertical federated learning (VFL) has recently emerged as an appealing distributed paradigm empowering multi-party collaboration for training high-quality models over vertically partitioned datasets.
0.280208	-3.432321	-3.712529	23	An Interrupt Request Level (IRQL) is a hardware-independent mechanism that Windows uses to prioritize interrupts and code.
0.277656	-2.505630	-2.783285	40	Multi-party Computation (MPC) is a cryptographic protocol that enables multiple parties to collaboratively compute a function over their private inputs while ensuring data privacy and correctness, even in zero-trust environments.
0.277205	-4.196707	-4.473912	23	Pointwise maximal leakage (PML) is a recent notion of privacy that addresses these considerations and has several notable advantages.
0.276055	-3.580870	-3.856925	37	Direct inter-app code invocation (DICI) is a mechanism based on Java reflection and specific API methods provided by the Android framework, allowing one app to invoke methods from another app.
0.275249	-3.149119	-3.424368	15	Differential Privacy (DP) adds a controlled level of noise to model updates.
0.273790	-3.504617	-3.778407	27	All these schemes rely on the common random string (CRS) model that requires a trusted party to distribute the CRS to each participant.
0.270535	-3.479553	-3.750088	24	Federated Learning (FL) allows data owners to enhance the efficiency and accuracy of global models without exposing their private data.
0.270240	-2.052135	-2.322374	72	The Kirchhoff-Law-Johnson-Noise (KLJN) scheme is a key-exchange method that uses classical statistical physics and electronics to provide unconditional security [4,[42][43][44][45][46][47][48][49][50][51][52][53][54][55][56][57][58].
0.269586	-2.526685	-2.796271	25	Content Distribution Network (CDN) is a large distributed network deployed worldwide in order to push content on the edge of the network.
0.266130	-3.144881	-3.411011	38	Age of information (AoI) is a metric for information freshness that measures the time that elapses since the last received fresh update was generated at the source [11], [12].
0.265642	-2.516986	-2.782629	35	Differential Privacy (DP) is a widely adopted technique, valued for its effectiveness in protecting the privacy of task-specific datasets, making it a critical tool for large language models.
0.265485	-3.718598	-3.984083	32	A difficulty algorithm (DA) is a fundamental component of PoW blockchains as it ensures a stable transaction throughput by adjusting the hardness of generating a PoW solution.
0.264938	-2.944908	-3.209846	31	Feature Selection (FS) is one of the important and frequently used data preprocessing techniques for selecting the optimal subset of relevant features from original features for model construction.
0.264797	-4.158963	-4.423760	20	A False Positive (FP) occurs when a nonmonitored trace is predicted to be a monitored class.
0.262611	-2.850018	-3.112629	26	Network Coding (NC) is a promising paradigm [1] that has been shown to provide benefits in many different networks and applications.
0.260903	-3.963806	-4.224709	36	At the end of the 1-out-of-4 oblivious transfer (OT) protocol, the chooser learns M σ1σ2 only, while the sender learns nothing.
0.260075	-3.184691	-3.444765	15	The Control Plane (CP) is the main backbone of the SDN architecture.
0.258962	-4.026903	-4.285865	16	Random forest (RF) distinguishes normal sequences from intrusion sequences using the ensemble learning method.
0.258807	-3.411867	-3.670675	18	The pair (c, R c ) is called a challenge-response pair (CRP).
0.258363	-2.969557	-3.227920	44	Cognitive Radio (CR) is an interesting technology that allows the access for unlicensed secondary users to communicate in parts of the licensed spectrum bands when they are not in use by the licensed primary users [1]- [2].
0.257904	-2.393608	-2.651512	28	The Receiver Operating Characteristics (ROC) of a classifier shows its performance as a trade off between False Positive Rate and True Positive Rate.
0.257582	-2.665492	-2.923074	28	Federated learning (FL) is a promising field of machine learning that allows multiple clients to train together without sharing their private data [1].
0.257545	-3.237038	-3.494583	20	Trusted Execution Environments (TEE) are an alternative, which provide similar services within the CPU.
0.257300	-2.603847	-2.861148	17	An Intrusion Detection System (IDS) detects malicious and selfish nodes in a network.
0.254861	-2.589908	-2.844769	21	Global navigation satellite system (GNSS) is a proven technology to provide precise timing information in many distributed systems.
0.254526	-2.767378	-3.021904	51	Split Learning (SL) is a distributed learning approach that enables resource-constrained clients to collaboratively train deep neural networks (DNNs) by offloading most layers to a central server while keeping in-and output layers on the client-side.
0.254369	-3.336204	-3.590573	23	Wireless network virtualization (WNV) or network slicing 1 has a great potential to meet the above needs efficiently.
0.253251	-3.704865	-3.958116	13	Network Calculus (NC) is a system theory for communication networks.
0.252423	-2.113989	-2.366411	36	Explainable AI (XAI) [29], [30], [40]- [48] is a collection of techniques that aim to increase the reliability and transparency of AI systems.
0.251827	-4.586781	-4.838608	23	The reversible data hiding (RDH) is a particular class of methods allowing perfect recovery of the carrier after information extraction.
0.251065	-3.807534	-4.058600	21	Network coding (NC) has been a paradigm shift in communication networks by bringing the capability of innetwork computing.
0.250199	-1.890974	-2.141173	18	Differential Privacy (DP) has emerged as a standard for privacy-preserving data analysis.
0.249972	-3.671196	-3.921168	22	Federated learning (FL) provides an efficient paradigm to jointly train a global model leveraging data from distributed users.
0.249761	-2.881731	-3.131493	22	Data Minimization (DM) is a privacy practice that requires minimizing the use of user data in software systems.
0.248995	-3.109697	-3.358692	26	The Fully Homomorphic Encryption (FHE) is an efficient concept that can enable the manipulation of encrypted data in a blind fashion.
0.247894	-4.077042	-4.324935	28	Service Function Path (SFP) is the VNF's traversed by network traffic for packet delivery from source to destination node in cloud network.
0.247890	-3.039413	-3.287303	23	Trust region policy optimization (TRPO) is an enhancement of the policy gradient algorithm within the actor-critic framework.
0.247196	-4.108983	-4.356179	34	Gaussian Differential Privacy (GDP) emerges as the focal privacy definition within the f -DP framework, effectively characterizing the limiting behavior of privacy mechanisms under composition theorem.
0.244722	-2.320902	-2.565624	22	Differential privacy (DP) has been the de-facto standard to preserve privacy-sensitive information in databases.
0.244244	-3.027962	-3.272207	33	Service Function Chains (SFCs) are a group of interconnected and interdependent VNF instances that must be traversed to provide the functionality to an end-user.
0.244030	-3.029423	-3.273453	23	Packet Retransmission (RTX) is a technique for retransmitting lost RTP packets by the source.
0.243569	-2.595291	-2.838860	29	Private Information Retrieval (PIR) is a protocol where a client retrieves an element from a database such that the query is not revealed.
0.243283	-3.606247	-3.849530	37	False positive rate (FPR) is a widely used metric to evaluate a Bloom-filter-based routing scheme, which effectively tells the probability that a switch forwards packet to an unintended interface.
0.242809	-3.033593	-3.276402	33	Physical layer key generation (PLKG) is a promising technology to obtain symmetric keys between a pair of wireless communication users in a plug-and-play manner.
0.242139	-4.350524	-4.592663	36	Protocol reverse engineering (PRE) based on traffic traces aims to infer the specification of unknown network protocols by analyzing traces of network messages typically gained from observing communication of devices implementing this protocol.
0.240259	-2.982671	-3.222930	34	Network Function Virtualization (NFV) is a new paradigm that virtualizes the traditional network functions and places them into generic hardware and clouds, as opposed to the designated hardware.
0.239779	-2.708720	-2.948499	36	The Evolved Packet Core (EPC) is a prime example of a service that can be provided through software defined networking and network function virtualization (SDN/NFV).
0.238194	-3.012264	-3.250459	34	Shingled magnetic recording (SMR) increases the capacity of magnetic hard drives, but it requires that each zone of a disk be written sequentially and erased in bulk.
0.236713	-3.323083	-3.559796	35	Federated Learning (FL) is an emerging collaborative ML approach that enables multiple data holders to train a model without sharing their local data [97], [82], [81].
0.234579	-3.695503	-3.930081	22	Secure Machine Learning (SML): SML refers to preventing leakage of user information by protecting the process of ML.
0.232817	-3.468399	-3.701216	22	A malicious Autonomous System (AS) can exploit vulnerabilities in BGP to hijack packets of some victim AS.
0.231991	-3.177791	-3.409783	33	Federated Learning (FL) is emerging as a promising paradigm of privacy-preserving machine learning, which trains an algorithm across multiple clients without exchanging their data samples.
0.231769	-2.809164	-3.040933	42	Intrusion detection systems (IDS), and particularly network IDS (NIDS) rely on information extracted from packet traffic on the LAN to recognize breaches of security policies and issue alerts to administrators or network management software.
0.230314	-4.399541	-4.629855	26	The Primary User (PU) has prioritized transmissions and its occupancy on each channel over time can be modeled as a Markov chain.
0.229588	-2.945944	-3.175532	19	Least Significant Bit (LSB) is one of the conventional strategies in picture steganography.
